,match_api_id,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_home,games_against_away,League_1.0,home_player_1_overall_rating,home_player_2_overall_rating,home_player_3_overall_rating,home_player_4_overall_rating,home_player_5_overall_rating,home_player_6_overall_rating,home_player_7_overall_rating,home_player_8_overall_rating,home_player_9_overall_rating,home_player_10_overall_rating,home_player_11_overall_rating,away_player_1_overall_rating,away_player_2_overall_rating,away_player_3_overall_rating,away_player_4_overall_rating,away_player_5_overall_rating,away_player_6_overall_rating,away_player_7_overall_rating,away_player_8_overall_rating,away_player_9_overall_rating,away_player_10_overall_rating,away_player_11_overall_rating,B365_Win,B365_Draw,B365_Defeat,BW_Win,BW_Draw,BW_Defeat,IW_Win,IW_Draw,IW_Defeat,LB_Win,LB_Draw,LB_Defeat,PS_Win,PS_Draw,PS_Defeat,WH_Win,WH_Draw,WH_Defeat,SJ_Win,SJ_Draw,SJ_Defeat,VC_Win,VC_Draw,VC_Defeat,GB_Win,GB_Draw,GB_Defeat,BS_Win,BS_Draw,BS_Defeat,label
230,838778.0,6.0,-7.0,5.0,3.0,0.0,0.0,1,72.0,66.0,63.0,64.0,57.0,69.0,66.0,66.0,67.0,63.0,63.0,60.0,61.0,69.0,60.0,57.0,62.0,62.0,56.0,66.0,64.0,58.0,0.5970774629445346,0.24668726758497875,0.15623526947048655,0.6144803633449104,0.22735773443761687,0.1581619022174726,0.6060248080330775,0.23124630832841112,0.1627288836385115,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.32803368315213977,0.3348205869414944,0.3371457299063659,0.6180910495661476,0.23641982645905146,0.1454891239748009,0.6106870229007634,0.233587786259542,0.15572519083969466,0.6306852637962402,0.22862340812613707,0.14069132807762283,0.5912495072920773,0.24122979897516753,0.16752069373275522,Defeat
231,838780.0,-2.0,0.0,3.0,5.0,1.0,0.0,1,68.0,65.0,58.0,60.0,55.0,66.0,67.0,67.0,64.0,64.0,65.0,65.0,65.0,64.0,68.0,63.0,65.0,62.0,65.0,70.0,57.0,66.0,0.4830216088614491,0.26911203922280735,0.24786635191574358,0.44217687074829937,0.27891156462585037,0.27891156462585037,0.4404973357015986,0.2753108348134991,0.2841918294849023,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.3227578049089604,0.3308267500316844,0.34641544505935534,0.4830216088614491,0.26911203922280735,0.24786635191574358,0.47291361639824303,0.2781844802342606,0.24890190336749632,0.46553808948004843,0.2750906892382104,0.2593712212817412,0.46201358863495984,0.2730080296479308,0.2649783817171093,Win
232,838783.0,-7.0,-3.0,0.0,1.0,0.0,0.0,1,65.0,64.0,64.0,65.0,73.0,71.0,65.0,62.0,61.0,67.0,70.0,66.0,65.0,63.0,64.0,63.0,63.0,69.0,64.0,61.0,61.0,63.0,0.4903728275762602,0.2754741472560756,0.23415302516766426,0.4904170278339593,0.27082731387845516,0.23875565828758546,0.48804616652926636,0.2745259686727123,0.23742786479802142,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.33027522935779813,0.3394495412844037,0.33027522935779813,0.4942630185348632,0.26972639011473964,0.23601059135039718,0.5059732958538299,0.26001405481377377,0.23401264933239635,0.49080935424886923,0.26705803098835534,0.2421326147627755,0.491129127012102,0.27235342497943843,0.23651744800845967,Win
233,838789.0,12.0,-12.0,8.0,3.0,1.0,1.0,1,72.0,71.0,74.0,72.0,61.0,79.0,76.0,70.0,74.0,73.0,69.0,59.0,66.0,63.0,64.0,65.0,65.0,67.0,60.0,63.0,64.0,60.0,0.763888888888889,0.1527777777777778,0.08333333333333334,0.7672348706387776,0.16312381033401036,0.06964131902721211,0.7352941176470588,0.1764705882352941,0.08823529411764705,0.7647740440324451,0.16129779837775204,0.073928157589803,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.33707865168539325,0.33146067415730335,0.33146067415730335,0.783132530120482,0.14457831325301207,0.07228915662650603,0.7709033405811425,0.15675034591816564,0.07234631350069183,0.7534246575342467,0.16438356164383564,0.08219178082191782,0.7534246575342467,0.16438356164383564,0.08219178082191782,Win
234,838790.0,5.0,-6.0,5.0,1.0,0.0,0.0,1,71.0,64.0,61.0,72.0,63.0,72.0,65.0,71.0,66.0,68.0,69.0,68.0,65.0,64.0,64.0,61.0,62.0,73.0,65.0,62.0,67.0,71.0,0.7271285034373347,0.18759915388683238,0.0852723426758329,0.7276264591439688,0.16536964980544747,0.10700389105058364,0.6743467266085978,0.21354313009272266,0.11211014329867941,0.6679315717216592,0.20516142965122558,0.12690699862711524,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.3446626133758597,0.32393102760889064,0.3314063590152497,0.7427413909520594,0.17150573936529373,0.08575286968264687,0.7336827060505002,0.1802763220581229,0.08604097189137686,0.6965971851060039,0.19686442187778372,0.10653839301621236,0.7009345794392522,0.1993769470404984,0.0996884735202492,Win
235,838791.0,11.0,6.0,6.0,6.0,1.0,0.0,1,60.0,66.0,69.0,64.0,66.0,72.0,70.0,65.0,70.0,66.0,67.0,54.0,73.0,67.0,67.0,70.0,67.0,69.0,71.0,72.0,72.0,72.0,0.40515851692638366,0.2804943578721118,0.3143471252015046,0.4222648752399232,0.2751119641714651,0.3026231605886116,0.4043321299638989,0.27797833935018046,0.31768953068592054,0.42440318302387264,0.27851458885941643,0.29708222811671087,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.33587786259541985,0.3282442748091603,0.33587786259541985,0.41929720071471116,0.2858844550327576,0.2948183442525313,0.42217898832684825,0.2714007782101167,0.306420233463035,0.4204851752021564,0.278167115902965,0.3013477088948787,0.40925344975100364,0.27703310444683327,0.31371344580216304,Win
236,838792.0,-9.0,2.0,1.0,4.0,1.0,2.0,1,62.0,66.0,64.0,64.0,65.0,69.0,65.0,70.0,69.0,68.0,64.0,72.0,66.0,64.0,63.0,64.0,69.0,66.0,66.0,63.0,67.0,63.0,0.3849466996877355,0.28189942930978784,0.3331538710024765,0.34950071326676174,0.2796005706134094,0.3708987161198288,0.3690036900369003,0.27675276752767525,0.35424354243542433,0.3770506661832684,0.27925314964198317,0.34369618417474845,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.3222748815165876,0.34913112164296994,0.3285939968404423,0.36352509179926557,0.2864137086903305,0.3500611995104039,0.3774574049803408,0.2948885976408912,0.327653997378768,0.3611111111111111,0.2777777777777778,0.3611111111111111,0.3750894774516822,0.28131710808876165,0.34359341445955616,Draw
237,838794.0,-4.0,3.0,1.0,4.0,0.0,0.0,1,66.0,65.0,63.0,61.0,64.0,66.0,69.0,64.0,61.0,64.0,63.0,69.0,67.0,65.0,65.0,64.0,62.0,65.0,65.0,65.0,67.0,67.0,0.3153456998313659,0.26897133220910624,0.41568296795952775,0.3026231605886116,0.2751119641714651,0.4222648752399232,0.3515516442797591,0.26632700324224173,0.38212135247799905,0.32450704225352117,0.27887323943661974,0.3966197183098592,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.3156822810590631,0.3788187372708758,0.3054989816700611,0.32710280373831774,0.27707531610775155,0.3958218801539307,0.31549771029163654,0.28681610026512416,0.39768618944323936,0.3127962085308057,0.27488151658767773,0.41232227488151657,0.3273293306648877,0.28129864354013784,0.39137202579497443,Win
238,838796.0,-8.0,-6.0,3.0,3.0,1.0,0.0,1,60.0,62.0,69.0,60.0,56.0,61.0,58.0,62.0,60.0,66.0,67.0,64.0,72.0,68.0,66.0,70.0,73.0,75.0,64.0,53.0,75.0,70.0,0.2027257240204429,0.2606473594548552,0.5366269165247018,0.2011834319526627,0.2662721893491124,0.5325443786982248,0.1997146932952924,0.2510699001426533,0.5492154065620541,0.2236024844720497,0.2795031055900621,0.4968944099378882,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.323189926547744,0.3305351521511018,0.3462749213011543,0.19553072625698326,0.2681564245810056,0.5363128491620112,0.20958083832335328,0.25149700598802394,0.5389221556886227,0.22743682310469313,0.2527075812274368,0.51985559566787,0.21445238442467549,0.2649117689951874,0.5206358465801371,Defeat
239,838798.0,1.0,1.0,3.0,4.0,0.0,0.0,1,68.0,64.0,64.0,63.0,58.0,67.0,65.0,56.0,61.0,63.0,69.0,58.0,58.0,64.0,60.0,55.0,66.0,66.0,66.0,67.0,65.0,64.0,0.43624161073825496,0.28187919463087246,0.28187919463087246,0.4324324324324324,0.28378378378378377,0.28378378378378377,0.4404973357015986,0.2753108348134991,0.2841918294849023,0.42440318302387264,0.27851458885941643,0.29708222811671087,0.4550619682360225,0.4550619682360225,0.4550619682360225,0.32786885245901637,0.3442622950819672,0.32786885245901637,0.4473684210526316,0.27631578947368424,0.27631578947368424,0.43785365853658537,0.28526829268292686,0.27687804878048783,0.44217687074829937,0.27891156462585037,0.27891156462585037,0.4280155642023346,0.27237354085603116,0.29961089494163423,Win
