,match,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_home,games_against_away,home_player_1_overall_rating,home_player_2_overall_rating,home_player_3_overall_rating,home_player_4_overall_rating,home_player_5_overall_rating,home_player_6_overall_rating,home_player_7_overall_rating,home_player_8_overall_rating,home_player_9_overall_rating,home_player_10_overall_rating,home_player_11_overall_rating,away_player_1_overall_rating,away_player_2_overall_rating,away_player_3_overall_rating,away_player_4_overall_rating,away_player_5_overall_rating,away_player_6_overall_rating,away_player_7_overall_rating,away_player_8_overall_rating,away_player_9_overall_rating,away_player_10_overall_rating,away_player_11_overall_rating,odds_home,odds_draw,odds_away
55,593,-7.0,-1.0,3.0,4.0,0.0,1.0,57.0,61.0,62.0,63.0,63.0,61.0,61.0,63.0,64.0,64.0,64.0,65.0,64.0,66.0,67.0,66.0,66.0,66.0,63.0,68.0,68.0,64.0,0.328372836770003,0.2828278417938904,0.3887993214361066
56,594,6.0,-2.0,6.0,4.0,3.0,0.0,68.0,70.0,67.0,57.0,58.0,59.0,73.0,67.0,67.0,70.0,61.0,71.0,69.0,71.0,70.0,73.0,62.0,69.0,70.0,71.0,67.0,67.0,0.3812915638353939,0.29283658584301786,0.3258718503215882
57,595,11.0,-3.0,5.0,5.0,1.0,1.0,66.0,65.0,66.0,70.0,66.0,63.0,64.0,68.0,65.0,67.0,68.0,63.0,63.0,66.0,64.0,64.0,61.0,69.0,66.0,61.0,68.0,69.0,0.4253607445870985,0.2828712655087379,0.2917679899041636
58,596,6.0,-3.0,6.0,4.0,1.0,0.0,72.0,70.0,69.0,70.0,69.0,68.0,70.0,65.0,67.0,68.0,70.0,56.0,63.0,62.0,67.0,64.0,68.0,66.0,66.0,63.0,66.0,65.0,0.5527321000078074,0.2495496167515343,0.19771828324065835
59,597,-11.0,-6.0,1.0,2.0,1.0,2.0,63.0,64.0,68.0,64.0,58.0,65.0,65.0,65.0,63.0,65.0,66.0,71.0,68.0,73.0,71.0,64.0,70.0,65.0,64.0,66.0,66.0,69.0,0.26571556668594737,0.28091181797768194,0.4533726153363707
60,598,-9.0,-5.0,1.0,2.0,0.0,1.0,66.0,61.0,66.0,63.0,64.0,61.0,67.0,66.0,63.0,63.0,66.0,67.0,71.0,70.0,73.0,66.0,73.0,72.0,70.0,74.0,68.0,70.0,0.21480371477947294,0.2449268601296207,0.5402694250909064
61,599,-10.0,8.0,2.0,5.0,1.0,1.0,67.0,67.0,69.0,63.0,65.0,69.0,64.0,70.0,72.0,64.0,68.0,65.0,66.0,64.0,67.0,68.0,72.0,68.0,71.0,66.0,74.0,69.0,0.28995364755727,0.27573482417170064,0.4343115282710295
62,600,-3.0,-7.0,2.0,3.0,1.0,0.0,67.0,70.0,71.0,73.0,66.0,73.0,72.0,70.0,74.0,68.0,70.0,57.0,61.0,62.0,63.0,63.0,61.0,61.0,63.0,64.0,64.0,56.0,0.656842734167181,0.2108875875563124,0.13226967827650676
63,601,0.0,-9.0,4.0,2.0,2.0,0.0,71.0,69.0,71.0,70.0,73.0,71.0,69.0,67.0,62.0,67.0,67.0,63.0,64.0,68.0,64.0,58.0,65.0,63.0,61.0,65.0,66.0,65.0,0.6342720054852472,0.22113726060941916,0.14459073390533364
64,602,6.0,9.0,5.0,5.0,1.0,0.0,65.0,66.0,64.0,67.0,68.0,68.0,72.0,71.0,72.0,69.0,74.0,66.0,65.0,70.0,62.0,66.0,65.0,62.0,63.0,68.0,67.0,68.0,0.5737939204162359,0.23867347350625995,0.1875326060775042
65,603,-8.0,8.0,2.0,6.0,1.0,1.0,71.0,68.0,73.0,73.0,71.0,62.0,68.0,65.0,65.0,66.0,69.0,68.0,70.0,68.0,67.0,58.0,67.0,59.0,73.0,66.0,70.0,61.0,0.46958833108748704,0.27512313444409303,0.25528853446842
66,604,-6.0,17.0,3.0,7.0,0.0,2.0,56.0,63.0,62.0,67.0,64.0,68.0,63.0,66.0,55.0,57.0,66.0,74.0,73.0,74.0,72.0,70.0,76.0,67.0,71.0,62.0,77.0,73.0,0.1846932412453772,0.24509011847459494,0.5702166402800277
67,605,4.0,-5.0,4.0,3.0,3.0,0.0,66.0,66.0,59.0,69.0,64.0,68.0,66.0,66.0,66.0,66.0,67.0,67.0,67.0,63.0,69.0,65.0,64.0,69.0,64.0,70.0,72.0,68.0,0.4739919039443988,0.2747237382497317,0.2512843578058695
68,606,1.0,-12.0,4.0,1.0,0.0,0.0,65.0,71.0,66.0,70.0,66.0,66.0,64.0,66.0,63.0,68.0,68.0,66.0,63.0,63.0,61.0,63.0,66.0,67.0,64.0,56.0,66.0,66.0,0.5543090958962218,0.2469101523136025,0.1987807517901758
69,607,-3.0,8.0,5.0,7.0,0.0,1.0,63.0,63.0,68.0,64.0,64.0,66.0,61.0,61.0,69.0,69.0,66.0,72.0,70.0,69.0,65.0,69.0,68.0,67.0,70.0,68.0,70.0,65.0,0.3689849922680963,0.28723313647235044,0.34378187125955323
70,608,-2.0,-2.0,3.0,3.0,1.0,1.0,67.0,71.0,73.0,73.0,66.0,55.0,70.0,66.0,70.0,70.0,68.0,65.0,64.0,66.0,62.0,66.0,66.0,67.0,68.0,66.0,64.0,68.0,0.583765527176414,0.2453748107827854,0.1708596620408007
71,609,20.0,-6.0,8.0,3.0,2.0,1.0,74.0,73.0,74.0,72.0,71.0,62.0,76.0,71.0,73.0,67.0,77.0,67.0,67.0,69.0,69.0,65.0,71.0,57.0,64.0,70.0,72.0,68.0,0.6936727827205507,0.1826918772132275,0.12363534006622183
72,610,-9.0,6.0,2.0,5.0,1.0,1.0,57.0,61.0,62.0,63.0,63.0,56.0,61.0,63.0,64.0,57.0,64.0,66.0,66.0,65.0,69.0,63.0,65.0,66.0,64.0,66.0,68.0,66.0,0.3232368121829004,0.2778701344390283,0.39889305337807135
73,611,8.0,-10.0,6.0,2.0,1.0,1.0,68.0,70.0,68.0,59.0,58.0,67.0,73.0,67.0,63.0,70.0,66.0,56.0,62.0,67.0,65.0,62.0,63.0,64.0,66.0,66.0,67.0,63.0,0.5756676783433229,0.2429041431296864,0.1814281785269906
74,612,10.0,-7.0,5.0,2.0,0.0,2.0,66.0,65.0,62.0,70.0,66.0,68.0,62.0,65.0,63.0,67.0,64.0,71.0,68.0,73.0,73.0,71.0,65.0,72.0,67.0,64.0,66.0,69.0,0.3004842382069023,0.2763318542441694,0.4231839075489284
75,613,8.0,6.0,7.0,5.0,1.0,1.0,72.0,70.0,69.0,70.0,69.0,68.0,67.0,70.0,65.0,70.0,68.0,65.0,66.0,72.0,64.0,68.0,68.0,71.0,70.0,72.0,74.0,66.0,0.4044480951857496,0.280612949068147,0.3149389557461034
76,614,-12.0,-3.0,2.0,5.0,0.0,1.0,63.0,64.0,68.0,64.0,58.0,65.0,65.0,65.0,63.0,65.0,66.0,63.0,64.0,63.0,68.0,64.0,61.0,58.0,66.0,61.0,68.0,69.0,0.3749026228613215,0.28909284819763925,0.3360045289410393
77,615,-11.0,4.0,2.0,5.0,0.0,1.0,66.0,63.0,64.0,63.0,61.0,56.0,67.0,63.0,66.0,66.0,66.0,71.0,69.0,59.0,70.0,73.0,68.0,70.0,67.0,62.0,67.0,67.0,0.22854177380614896,0.2560984853888602,0.5153597408049909
78,616,7.0,-6.0,6.0,3.0,1.0,0.0,71.0,69.0,71.0,70.0,73.0,68.0,69.0,70.0,62.0,67.0,67.0,57.0,63.0,63.0,60.0,63.0,61.0,64.0,56.0,63.0,64.0,64.0,0.661831013442556,0.20566356231278976,0.13250542424465422
80,618,-8.0,-13.0,1.0,2.0,1.0,0.0,71.0,68.0,73.0,73.0,71.0,64.0,68.0,65.0,66.0,69.0,72.0,66.0,61.0,64.0,63.0,63.0,66.0,56.0,67.0,66.0,66.0,63.0,0.6244188878945955,0.21947148023156854,0.15610963187383592
81,619,-11.0,-6.0,1.0,2.0,0.0,2.0,56.0,62.0,62.0,67.0,65.0,63.0,66.0,64.0,66.0,67.0,63.0,67.0,71.0,73.0,73.0,66.0,74.0,70.0,55.0,74.0,70.0,68.0,0.2354789818674257,0.26417412749410196,0.5003468906384723
82,620,5.0,9.0,5.0,6.0,0.0,2.0,66.0,66.0,64.0,65.0,69.0,65.0,64.0,66.0,63.0,66.0,68.0,68.0,70.0,68.0,67.0,58.0,59.0,67.0,61.0,70.0,66.0,66.0,0.3755069553126845,0.2946530630456589,0.32983998164165657
85,623,-3.0,10.0,3.0,5.0,1.0,1.0,67.0,65.0,67.0,69.0,69.0,71.0,64.0,57.0,68.0,70.0,72.0,66.0,70.0,62.0,63.0,65.0,63.0,68.0,61.0,65.0,67.0,64.0,0.4525929743982836,0.2766681409904646,0.2707388846112518
89,627,-15.0,5.0,1.0,4.0,0.0,1.0,68.0,65.0,66.0,58.0,59.0,65.0,65.0,62.0,67.0,62.0,66.0,66.0,64.0,71.0,65.0,69.0,73.0,66.0,71.0,73.0,73.0,68.0,0.26260209448976024,0.2667667057102617,0.4706311997999779
90,628,9.0,-2.0,7.0,3.0,1.0,0.0,63.0,69.0,66.0,68.0,66.0,69.0,68.0,68.0,72.0,66.0,63.0,64.0,61.0,64.0,64.0,64.0,67.0,66.0,64.0,68.0,64.0,70.0,0.484828407095777,0.2684087644629013,0.24676282844132155
91,629,-2.0,4.0,2.0,5.0,0.0,2.0,52.0,62.0,63.0,64.0,64.0,59.0,64.0,62.0,64.0,63.0,65.0,69.0,68.0,70.0,72.0,69.0,70.0,70.0,68.0,71.0,73.0,69.0,0.21546537573812613,0.282727378377711,0.5018072458841629
127,668,26.0,14.0,9.0,6.0,2.0,1.0,74.0,73.0,74.0,72.0,70.0,76.0,67.0,71.0,62.0,71.0,73.0,71.0,68.0,71.0,70.0,73.0,71.0,70.0,69.0,62.0,66.0,67.0,0.5520000165822693,0.2539248765674708,0.19407510685025986
129,670,-7.0,-18.0,0.0,1.0,0.0,1.0,67.0,68.0,73.0,69.0,71.0,66.0,70.0,70.0,72.0,61.0,69.0,71.0,62.0,62.0,64.0,65.0,66.0,63.0,66.0,66.0,72.0,65.0,0.6078593958105613,0.23155650857157603,0.16058409561786266
130,671,-8.0,-7.0,1.0,3.0,1.0,0.0,66.0,67.0,70.0,66.0,65.0,63.0,62.0,68.0,61.0,67.0,64.0,72.0,63.0,61.0,63.0,62.0,63.0,64.0,61.0,66.0,64.0,64.0,0.4638263943028039,0.2757864118379052,0.2603871938592908
131,672,-2.0,3.0,2.0,5.0,2.0,0.0,66.0,66.0,59.0,65.0,66.0,67.0,63.0,65.0,66.0,68.0,66.0,65.0,62.0,66.0,64.0,66.0,64.0,69.0,67.0,66.0,68.0,68.0,0.431557293388628,0.2852454269255965,0.2831972796857755
132,673,-7.0,1.0,3.0,5.0,0.0,0.0,66.0,65.0,61.0,64.0,64.0,66.0,64.0,61.0,69.0,66.0,67.0,66.0,63.0,68.0,64.0,66.0,67.0,61.0,68.0,63.0,70.0,64.0,0.5077649135113527,0.2682264386960595,0.22400864779258786
134,675,7.0,-9.0,5.0,1.0,1.0,2.0,67.0,70.0,72.0,65.0,73.0,74.0,73.0,72.0,72.0,70.0,68.0,66.0,65.0,70.0,67.0,66.0,61.0,68.0,65.0,62.0,67.0,64.0,0.6264452494919321,0.21849583305720466,0.15505891745086325
135,676,15.0,0.0,6.0,4.0,1.0,1.0,71.0,68.0,70.0,59.0,73.0,65.0,71.0,69.0,62.0,67.0,67.0,66.0,61.0,65.0,64.0,64.0,58.0,64.0,66.0,61.0,67.0,66.0,0.6174083850426746,0.2268136627212444,0.155777952236081
136,677,-21.0,3.0,0.0,4.0,1.0,2.0,71.0,62.0,62.0,60.0,63.0,65.0,63.0,66.0,66.0,63.0,72.0,68.0,68.0,64.0,70.0,66.0,68.0,68.0,66.0,74.0,72.0,72.0,0.26211579819286845,0.27771769790305684,0.4601665039040746
137,678,-6.0,-17.0,3.0,1.0,1.0,1.0,72.0,61.0,63.0,62.0,63.0,63.0,64.0,63.0,64.0,64.0,66.0,63.0,65.0,68.0,64.0,63.0,65.0,65.0,65.0,67.0,62.0,65.0,0.3996077100438365,0.28671122424970064,0.3136810657064629
138,679,-1.0,-6.0,3.0,1.0,1.0,2.0,66.0,66.0,65.0,59.0,63.0,66.0,65.0,67.0,66.0,68.0,66.0,67.0,68.0,73.0,69.0,71.0,70.0,70.0,66.0,72.0,69.0,61.0,0.3594451076019842,0.2899381093712561,0.35061678302675964
139,680,2.0,-6.0,5.0,1.0,1.0,2.0,64.0,66.0,66.0,66.0,63.0,67.0,66.0,69.0,64.0,72.0,71.0,67.0,65.0,67.0,69.0,69.0,71.0,64.0,64.0,65.0,70.0,63.0,0.4743765042924433,0.2686912648805732,0.2569322308269836
140,681,-3.0,28.0,4.0,9.0,0.0,1.0,66.0,61.0,64.0,68.0,63.0,56.0,68.0,67.0,66.0,63.0,70.0,74.0,73.0,74.0,72.0,70.0,69.0,71.0,71.0,62.0,71.0,77.0,0.16711138058767214,0.24238652270684716,0.5905020967054806
141,682,24.0,-5.0,9.0,4.0,0.0,1.0,74.0,73.0,74.0,72.0,70.0,71.0,76.0,62.0,67.0,74.0,77.0,72.0,63.0,61.0,63.0,62.0,63.0,64.0,63.0,61.0,64.0,66.0,0.7278988067139177,0.16734458141839156,0.10475661186769078
142,683,7.0,1.0,5.0,4.0,0.0,1.0,67.0,69.0,69.0,70.0,67.0,70.0,71.0,69.0,75.0,69.0,73.0,67.0,66.0,63.0,66.0,67.0,67.0,68.0,66.0,67.0,69.0,66.0,0.5301595118364705,0.2584141189891408,0.21142636917438876
143,684,7.0,-4.0,6.0,4.0,1.0,0.0,68.0,70.0,68.0,67.0,60.0,68.0,68.0,68.0,74.0,65.0,70.0,66.0,63.0,66.0,63.0,64.0,65.0,63.0,67.0,67.0,63.0,66.0,0.5997393044740795,0.23711637594519344,0.16314431958072712
144,685,-9.0,-22.0,1.0,0.0,2.0,1.0,66.0,67.0,70.0,62.0,63.0,64.0,64.0,69.0,65.0,72.0,66.0,71.0,62.0,63.0,63.0,60.0,65.0,63.0,71.0,64.0,70.0,66.0,0.4405720513611017,0.277604188606961,0.28182376003193715
145,686,-15.0,4.0,1.0,6.0,0.0,2.0,63.0,64.0,65.0,64.0,63.0,66.0,65.0,63.0,66.0,63.0,67.0,64.0,62.0,66.0,66.0,65.0,67.0,65.0,67.0,67.0,68.0,70.0,0.3474441173491558,0.2876838175743718,0.3648720650764723
146,687,-1.0,-5.0,4.0,1.0,0.0,2.0,66.0,61.0,63.0,64.0,62.0,66.0,66.0,61.0,63.0,67.0,66.0,66.0,69.0,69.0,70.0,69.0,70.0,66.0,72.0,67.0,64.0,71.0,0.3676058555878847,0.2834248098378355,0.3489693345742798
147,688,-7.0,14.0,1.0,6.0,0.0,2.0,66.0,64.0,66.0,65.0,64.0,69.0,65.0,66.0,64.0,66.0,63.0,71.0,61.0,70.0,64.0,73.0,71.0,73.0,70.0,68.0,66.0,71.0,0.2550524601923249,0.2704428954743312,0.4745046443333438
148,689,14.0,23.0,6.0,9.0,0.0,2.0,67.0,69.0,65.0,72.0,72.0,72.0,73.0,72.0,73.0,72.0,74.0,75.0,72.0,75.0,74.0,71.0,71.0,72.0,70.0,77.0,71.0,79.0,0.3211915789143398,0.2821505296849924,0.3966578914006679
149,690,12.0,9.0,6.0,6.0,1.0,1.0,71.0,70.0,73.0,73.0,61.0,65.0,71.0,70.0,68.0,69.0,67.0,68.0,75.0,69.0,72.0,69.0,71.0,70.0,62.0,67.0,69.0,70.0,0.4672694054092629,0.2743785085305647,0.25835208606017235
150,691,-2.0,-11.0,2.0,0.0,2.0,0.0,66.0,69.0,72.0,69.0,70.0,69.0,70.0,68.0,66.0,69.0,71.0,63.0,64.0,65.0,66.0,64.0,66.0,66.0,63.0,65.0,64.0,68.0,0.5776812283737298,0.23928050841064,0.18303826321563016
151,693,-3.0,-2.0,3.0,4.0,0.0,2.0,67.0,66.0,63.0,66.0,67.0,66.0,67.0,65.0,67.0,69.0,66.0,66.0,66.0,63.0,64.0,61.0,58.0,66.0,61.0,66.0,66.0,67.0,0.4607238060892505,0.280293899330633,0.2589822945801166
152,694,7.0,-9.0,7.0,1.0,1.0,1.0,68.0,62.0,66.0,66.0,65.0,68.0,67.0,67.0,64.0,70.0,67.0,66.0,64.0,70.0,67.0,62.0,65.0,64.0,65.0,72.0,66.0,59.0,0.528802150012081,0.2627157279873889,0.2084821220005301
153,695,16.0,6.0,7.0,7.0,2.0,1.0,75.0,72.0,72.0,74.0,71.0,71.0,77.0,71.0,75.0,72.0,71.0,68.0,66.0,66.0,62.0,65.0,66.0,67.0,64.0,67.0,67.0,68.0,0.6711640432144597,0.19809721578106795,0.1307387410044724
154,696,8.0,0.0,5.0,3.0,2.0,1.0,68.0,69.0,70.0,71.0,67.0,70.0,71.0,63.0,69.0,75.0,73.0,66.0,72.0,69.0,69.0,70.0,69.0,66.0,67.0,69.0,71.0,64.0,0.4787233207935331,0.27049075081658713,0.2507859283898796
155,697,10.0,12.0,8.0,5.0,1.0,1.0,69.0,70.0,67.0,68.0,60.0,67.0,68.0,68.0,68.0,74.0,70.0,69.0,69.0,72.0,67.0,72.0,73.0,73.0,72.0,72.0,74.0,72.0,0.3756169557197783,0.2857487161225084,0.3386343281577132
156,698,-6.0,10.0,2.0,5.0,0.0,3.0,66.0,64.0,70.0,66.0,63.0,65.0,64.0,65.0,69.0,72.0,66.0,71.0,61.0,73.0,70.0,73.0,71.0,73.0,70.0,63.0,71.0,69.0,0.2553536887679452,0.27210695934490425,0.4725393518871505
157,699,-2.0,-19.0,4.0,0.0,1.0,0.0,67.0,63.0,64.0,66.0,63.0,61.0,67.0,64.0,67.0,65.0,67.0,59.0,62.0,65.0,64.0,64.0,71.0,63.0,63.0,70.0,66.0,63.0,0.4166441032490171,0.28524790617020634,0.2981079905807765
158,700,-13.0,-4.0,0.0,4.0,1.0,1.0,63.0,64.0,66.0,65.0,63.0,65.0,64.0,65.0,65.0,64.0,63.0,66.0,61.0,64.0,66.0,64.0,63.0,66.0,66.0,66.0,61.0,67.0,0.36175440678200377,0.2849525950930799,0.3532929981249163
159,701,3.0,-2.0,4.0,0.0,0.0,0.0,69.0,68.0,70.0,72.0,69.0,70.0,70.0,68.0,71.0,67.0,68.0,65.0,60.0,63.0,66.0,62.0,67.0,58.0,66.0,63.0,65.0,64.0,0.6792278551158571,0.2005213834402717,0.1202507614438712
160,702,6.0,7.0,4.0,6.0,1.0,1.0,66.0,64.0,71.0,65.0,69.0,73.0,66.0,71.0,63.0,68.0,73.0,63.0,69.0,66.0,68.0,66.0,69.0,68.0,68.0,72.0,63.0,66.0,0.4971156649424216,0.2644601961884593,0.23842413886911906
161,703,9.0,-15.0,6.0,1.0,2.0,0.0,67.0,60.0,73.0,69.0,64.0,63.0,67.0,68.0,66.0,66.0,72.0,68.0,63.0,66.0,58.0,59.0,62.0,67.0,65.0,65.0,62.0,66.0,0.6508760182959685,0.20929416962557013,0.1398298120784613
162,704,-7.0,5.0,2.0,5.0,2.0,1.0,71.0,59.0,62.0,67.0,65.0,66.0,72.0,65.0,65.0,68.0,66.0,68.0,68.0,67.0,67.0,64.0,64.0,72.0,66.0,62.0,70.0,65.0,0.3427994247051797,0.2891768170942094,0.3680237582006109
163,705,-2.0,-5.0,3.0,2.0,1.0,0.0,61.0,61.0,64.0,66.0,66.0,64.0,60.0,66.0,60.0,66.0,68.0,57.0,61.0,62.0,63.0,60.0,63.0,63.0,64.0,61.0,57.0,63.0,0.5760230853567284,0.24623498756970225,0.1777419270735693
164,706,-2.0,12.0,3.0,9.0,1.0,2.0,69.0,65.0,63.0,64.0,68.0,66.0,66.0,60.0,52.0,71.0,73.0,65.0,71.0,72.0,73.0,73.0,71.0,67.0,74.0,69.0,71.0,74.0,0.3257493874429851,0.28878416951895625,0.38546644303805866
165,707,-1.0,-2.0,3.0,2.0,1.0,0.0,64.0,61.0,64.0,64.0,64.0,66.0,64.0,64.0,67.0,70.0,68.0,52.0,64.0,63.0,64.0,62.0,64.0,64.0,64.0,59.0,65.0,62.0,0.5454422145222366,0.2584883868946262,0.1960693985831372
166,708,-4.0,11.0,4.0,6.0,1.0,2.0,66.0,67.0,69.0,62.0,65.0,66.0,71.0,70.0,64.0,63.0,65.0,73.0,69.0,73.0,70.0,70.0,72.0,76.0,68.0,76.0,77.0,71.0,0.2587423980995477,0.27533865258328805,0.4659189493171644
167,709,9.0,11.0,5.0,7.0,1.0,1.0,71.0,71.0,61.0,73.0,61.0,71.0,70.0,73.0,68.0,68.0,69.0,72.0,70.0,69.0,65.0,60.0,69.0,69.0,70.0,67.0,70.0,68.0,0.5155375069594701,0.2616320371811817,0.2228304558593484
168,710,1.0,14.0,3.0,7.0,0.0,3.0,66.0,69.0,68.0,70.0,70.0,69.0,66.0,69.0,66.0,71.0,69.0,75.0,68.0,75.0,74.0,71.0,77.0,72.0,71.0,73.0,71.0,75.0,0.2508246598607052,0.2731270853019795,0.4760482548373153
169,711,-20.0,-15.0,0.0,0.0,1.0,2.0,59.0,62.0,62.0,64.0,63.0,65.0,65.0,63.0,66.0,63.0,64.0,63.0,63.0,66.0,54.0,65.0,64.0,66.0,53.0,65.0,60.0,63.0,0.4173554548275796,0.2831784515094896,0.29946609366293064
170,712,-8.0,-2.0,4.0,4.0,0.0,0.0,70.0,64.0,63.0,64.0,64.0,60.0,66.0,63.0,66.0,64.0,63.0,67.0,64.0,66.0,61.0,64.0,63.0,67.0,65.0,67.0,63.0,67.0,0.4254546945185577,0.2839187137005309,0.2906265917809114
171,713,3.0,6.0,5.0,5.0,0.0,3.0,66.0,64.0,61.0,66.0,65.0,66.0,61.0,66.0,67.0,66.0,67.0,68.0,72.0,71.0,70.0,68.0,68.0,73.0,72.0,71.0,69.0,71.0,0.3278812458886047,0.2823714165339061,0.3897473375774893
172,714,10.0,-11.0,8.0,1.0,2.0,0.0,72.0,71.0,72.0,73.0,71.0,71.0,74.0,67.0,71.0,69.0,70.0,71.0,59.0,62.0,67.0,65.0,65.0,66.0,72.0,65.0,66.0,68.0,0.6357168194423239,0.21996735739019346,0.14431582316748245
173,715,14.0,1.0,7.0,3.0,0.0,0.0,73.0,69.0,70.0,73.0,70.0,72.0,76.0,68.0,76.0,77.0,71.0,64.0,61.0,64.0,64.0,64.0,66.0,64.0,67.0,64.0,68.0,70.0,0.6920821128879086,0.18915509255513932,0.11876279455695207
174,716,-3.0,4.0,3.0,4.0,0.0,0.0,57.0,63.0,62.0,63.0,60.0,63.0,64.0,61.0,61.0,63.0,63.0,69.0,68.0,70.0,72.0,69.0,70.0,68.0,71.0,69.0,68.0,67.0,0.2370289244457668,0.26613872326629706,0.4968323522879361
175,717,5.0,-3.0,5.0,3.0,1.0,0.0,68.0,68.0,67.0,67.0,64.0,59.0,66.0,64.0,72.0,66.0,70.0,61.0,61.0,64.0,66.0,66.0,60.0,66.0,60.0,66.0,64.0,68.0,0.4591934286263337,0.2789591861901972,0.2618473851834691
176,718,-13.0,-6.0,1.0,4.0,0.0,1.0,68.0,63.0,66.0,58.0,59.0,62.0,66.0,65.0,67.0,66.0,62.0,66.0,67.0,69.0,66.0,65.0,61.0,62.0,64.0,70.0,71.0,63.0,0.3543416526765797,0.2836450787318777,0.3620132685915426
177,719,9.0,-3.0,6.0,2.0,3.0,0.0,72.0,69.0,66.0,68.0,66.0,69.0,68.0,67.0,70.0,72.0,66.0,69.0,68.0,63.0,64.0,65.0,66.0,52.0,66.0,60.0,71.0,73.0,0.462541659932427,0.2733555277854759,0.2641028122820971
178,720,-4.0,2.0,1.0,4.0,0.0,1.0,52.0,63.0,64.0,64.0,62.0,62.0,64.0,59.0,64.0,64.0,65.0,66.0,64.0,65.0,69.0,71.0,73.0,66.0,63.0,73.0,71.0,68.0,0.2759524292442882,0.2792491701988552,0.4447984005568567
179,721,-4.0,3.0,0.0,5.0,0.0,0.0,65.0,58.0,63.0,66.0,65.0,66.0,67.0,58.0,61.0,63.0,64.0,67.0,73.0,74.0,69.0,72.0,59.0,62.0,66.0,72.0,63.0,69.0,0.21566597094269668,0.26068557739904785,0.5236484516582554
180,724,4.0,9.0,5.0,6.0,2.0,0.0,67.0,72.0,73.0,74.0,64.0,72.0,68.0,59.0,63.0,72.0,66.0,72.0,69.0,66.0,68.0,66.0,68.0,69.0,70.0,72.0,67.0,66.0,0.5383000857364889,0.25927217521212104,0.20242773905139003
181,725,-12.0,-7.0,1.0,3.0,1.0,0.0,71.0,59.0,62.0,67.0,65.0,65.0,66.0,72.0,66.0,65.0,68.0,57.0,63.0,61.0,62.0,60.0,63.0,63.0,64.0,61.0,61.0,63.0,0.4919022931639142,0.27124904820452456,0.2368486586315612
182,727,-5.0,-6.0,3.0,0.0,0.0,0.0,61.0,66.0,64.0,61.0,64.0,62.0,59.0,66.0,65.0,68.0,66.0,65.0,65.0,63.0,66.0,58.0,61.0,67.0,68.0,64.0,61.0,63.0,0.5769622686242621,0.24700206481143624,0.1760356665643016
183,729,-8.0,-2.0,3.0,1.0,1.0,0.0,66.0,67.0,69.0,66.0,65.0,64.0,70.0,62.0,61.0,71.0,68.0,52.0,64.0,64.0,68.0,62.0,62.0,64.0,63.0,59.0,64.0,65.0,0.491377528520204,0.28336478166390666,0.2252576898158893
184,730,8.0,8.0,8.0,5.0,1.0,1.0,71.0,71.0,73.0,70.0,73.0,72.0,66.0,70.0,70.0,72.0,74.0,71.0,69.0,70.0,73.0,72.0,69.0,70.0,71.0,71.0,69.0,67.0,0.4904566790117739,0.2756656199042989,0.2338777010839271
185,731,12.0,7.0,6.0,5.0,2.0,0.0,74.0,68.0,71.0,74.0,70.0,73.0,76.0,71.0,71.0,73.0,77.0,68.0,66.0,67.0,64.0,69.0,58.0,68.0,71.0,72.0,72.0,66.0,0.5767083463299317,0.2445029333175984,0.17878872035246984
186,732,-8.0,7.0,3.0,6.0,0.0,0.0,57.0,59.0,60.0,63.0,61.0,62.0,61.0,64.0,64.0,63.0,63.0,71.0,71.0,73.0,73.0,68.0,72.0,72.0,64.0,65.0,66.0,70.0,0.2455447036922586,0.2685225557107452,0.4859327405969961
187,733,4.0,0.0,5.0,3.0,0.0,1.0,68.0,70.0,68.0,67.0,67.0,73.0,55.0,66.0,65.0,70.0,66.0,66.0,65.0,66.0,64.0,63.0,68.0,64.0,68.0,66.0,69.0,66.0,0.5140022424115177,0.2636527448771279,0.2223450127113543
