,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_home,games_against_away,home_team_overall_rating,away_team_overall_rating,odds_home,odds_draw,odds_away
12735,-4.0,-1.0,2.0,4.0,1.0,1.0,760.0,718.0,0.5426322859635243,0.27221874952031605,0.22021582642821197
12737,-1.0,-8.0,4.0,2.0,0.0,0.0,774.0,718.0,0.5932406698370138,0.2549549736870694,0.186871218387969
12745,-6.0,4.0,1.0,4.0,1.0,1.0,753.0,744.0,0.517144572355122,0.278372095411336,0.2395501941455942
12748,-3.0,-12.0,4.0,2.0,2.0,1.0,736.0,735.0,0.46390577354067897,0.2899897179841314,0.28117137038724194
12755,12.0,13.0,5.0,6.0,2.0,0.0,823.0,753.0,0.596835155902513,0.25225760630495875,0.18597409970458045
12757,-2.0,14.0,4.0,6.0,0.0,2.0,751.0,810.0,0.2702890089002175,0.28469287447509306,0.4800849785367416
12758,-2.0,16.0,4.0,6.0,0.0,2.0,759.0,818.0,0.21578359308065873,0.272290280643549,0.5469929881878446
12763,16.0,16.0,6.0,6.0,2.0,0.0,811.0,818.0,0.39387849674319175,0.2990601544955994,0.34212821067326116
12768,-13.0,-15.0,1.0,1.0,0.0,1.0,718.0,688.0,0.5267212831113057,0.2759838742522889,0.23236170454845767
12771,-7.0,2.0,4.0,4.0,0.0,1.0,694.0,754.0,0.32200858625310463,0.29473932727081664,0.418318948388131
12778,6.0,-6.0,5.0,4.0,2.0,0.0,766.0,701.0,0.6118817794284779,0.24465331115716893,0.17853177132640538
12779,-1.0,17.0,3.0,5.0,0.0,2.0,744.0,808.0,0.2598741451019313,0.28628313894633795,0.4889095778637831
12780,5.0,1.0,3.0,5.0,2.0,0.0,830.0,732.0,0.7078946617494812,0.196678846342474,0.1304933538200971
12781,-9.0,0.0,3.0,4.0,3.0,0.0,723.0,738.0,0.4285855522543673,0.2990895302446254,0.3073917794130595
12784,-16.0,11.0,1.0,8.0,1.0,0.0,688.0,767.0,0.14837123821686252,0.2324713881810075,0.6542242355141824
12786,1.0,10.0,5.0,5.0,1.0,1.0,730.0,756.0,0.3641853014069619,0.2984584635598274,0.37242309694526304
12791,13.0,-3.0,4.0,4.0,3.0,0.0,815.0,753.0,0.6721019326176636,0.21164199511618542,0.1513229341782032
12804,-8.0,4.0,2.0,5.0,0.0,2.0,721.0,747.0,0.32434432748284403,0.2971130522219732,0.413609482207235
12807,8.0,2.0,5.0,5.0,2.0,1.0,753.0,751.0,0.44449784834475353,0.29673555020863396,0.29383346335866484
12816,-5.0,7.0,4.0,6.0,0.0,2.0,736.0,751.0,0.4541774905673761,0.2903944895585274,0.2904948817861487
12818,11.0,-15.0,3.0,1.0,3.0,0.0,814.0,699.0,0.6837937646330381,0.20999778289831003,0.14127531438070412
12819,-20.0,-1.0,1.0,4.0,1.0,2.0,691.0,741.0,0.2668365660138855,0.2927167557259537,0.47551354017221303
12820,-8.0,16.0,2.0,7.0,0.0,3.0,735.0,810.0,0.18875267033304022,0.2582716134009146,0.5880425781780976
12822,-14.0,2.0,2.0,5.0,0.0,2.0,730.0,732.0,0.19624161099493637,0.265736257916552,0.573088993000564
12823,6.0,9.0,6.0,4.0,1.0,1.0,762.0,823.0,0.3878798672114543,0.2997578365441806,0.34742915815641745
12824,4.0,3.0,5.0,4.0,0.0,3.0,749.0,747.0,0.523831763225534,0.2769826471222946,0.23425245156422364
12825,14.0,1.0,6.0,4.0,2.0,0.0,810.0,747.0,0.6870854921291225,0.20481978137475704,0.14316158840817278
12826,15.0,-11.0,6.0,1.0,2.0,1.0,748.0,730.0,0.5704709056389966,0.2607798594763261,0.20381609679672968
12827,-3.0,-15.0,4.0,2.0,2.0,1.0,730.0,719.0,0.544593612456033,0.2699351690008155,0.22053808045520387
12828,0.0,-15.0,3.0,2.0,2.0,1.0,747.0,693.0,0.6528638744178842,0.2242023764836078,0.15800061101056032
12829,6.0,5.0,5.0,5.0,1.0,2.0,751.0,755.0,0.2648540209589771,0.2852831638820311,0.4849296770710441
12830,4.0,9.0,5.0,4.0,0.0,2.0,742.0,810.0,0.3233290989059469,0.2961027167881499,0.41563504621795533
12831,-17.0,-11.0,1.0,3.0,0.0,3.0,705.0,730.0,0.5301650185121047,0.27646565320987626,0.2284361901900712
12832,16.0,4.0,4.0,5.0,2.0,0.0,814.0,756.0,0.609285232583922,0.24438592094760198,0.18139570838052832
12833,-3.0,-4.0,4.0,4.0,1.0,1.0,745.0,741.0,0.4553074178905659,0.2919415048068164,0.2878179392146699
12834,9.0,3.0,6.0,6.0,0.0,3.0,784.0,745.0,0.4930724413137981,0.28677267189860167,0.2552217486996526
12835,-1.0,-21.0,4.0,1.0,2.0,0.0,806.0,696.0,0.7114137387578857,0.18886131835260625,0.13479180480156036
12836,15.0,4.0,7.0,4.0,1.0,1.0,749.0,750.0,0.5003902303832138,0.27889417077138434,0.2557824607574541
12837,-4.0,-12.0,3.0,2.0,0.0,0.0,740.0,694.0,0.5663621555021032,0.26668670718038284,0.20201799922956626
12838,19.0,-3.0,8.0,1.0,3.0,0.0,804.0,745.0,0.6810922922605567,0.20446675192690558,0.14950781772459015
12839,2.0,-4.0,3.0,4.0,1.0,1.0,747.0,694.0,0.5837941387201184,0.25610374972987093,0.19516897346206302
12840,17.0,5.0,7.0,5.0,1.0,1.0,755.0,751.0,0.5722571674770445,0.2581083557665852,0.2047013386684225
12842,-2.0,-5.0,3.0,3.0,0.0,1.0,745.0,730.0,0.5236644641349985,0.28038013047544486,0.23102226730160896
12843,-18.0,-13.0,2.0,3.0,1.0,0.0,693.0,728.0,0.4110911041633246,0.2956993353102232,0.3282764224385045
12844,2.0,15.0,3.0,6.0,0.0,3.0,751.0,813.0,0.23786764277455913,0.2771419308598473,0.520057288277646
12850,7.0,-14.0,5.0,3.0,0.0,1.0,769.0,692.0,0.7511758687944294,0.1674548287943464,0.11643616432327641
12851,5.0,-3.0,5.0,4.0,1.0,0.0,751.0,748.0,0.4728619647863666,0.2885054048152528,0.273699492310433
12853,-7.0,-11.0,2.0,3.0,0.0,2.0,734.0,734.0,0.4957897828020993,0.2805879374901298,0.2586891416198232
12854,15.0,-13.0,6.0,2.0,2.0,0.0,815.0,725.0,0.7514896847351052,0.16685931866019404,0.11671785851675302
12856,4.0,-1.0,6.0,4.0,2.0,0.0,748.0,750.0,0.5727148137073833,0.2609062532203796,0.20144579498428938
12857,12.0,-8.0,7.0,2.0,1.0,0.0,748.0,740.0,0.6404220322784415,0.23044115148680783,0.16420367814680298
12858,2.0,10.0,3.0,6.0,1.0,2.0,738.0,749.0,0.5447713685886368,0.2701695044378273,0.22012598888558813
12859,-14.0,-14.0,2.0,3.0,2.0,0.0,735.0,693.0,0.6018986617871349,0.24812989365161311,0.1850383064733044
12861,-2.0,18.0,4.0,7.0,0.0,1.0,747.0,818.0,0.23090505637382241,0.2841764348053789,0.5199853707328511
12862,8.0,-3.0,5.0,4.0,2.0,0.0,797.0,745.0,0.646716321366408,0.23377010398038708,0.15458043656525736
12863,-5.0,8.0,2.0,5.0,1.0,2.0,739.0,769.0,0.2367262787068604,0.2862681067622038,0.5120724764429883
12864,12.0,-3.0,7.0,3.0,3.0,0.0,747.0,703.0,0.6209661064166634,0.2416190153893817,0.1724817401060072
12865,-3.0,-6.0,3.0,3.0,1.0,2.0,721.0,774.0,0.41513659671029607,0.2988968210204166,0.32103344418133956
12866,-10.0,-11.0,1.0,2.0,1.0,2.0,747.0,733.0,0.4737826717946286,0.2920387355392081,0.26924545457821575
12868,4.0,12.0,4.0,7.0,1.0,1.0,795.0,763.0,0.5341743253729597,0.2708641043219965,0.23002843221709607
12870,17.0,-4.0,5.0,2.0,2.0,0.0,819.0,739.0,0.6631161072440503,0.22227454183569537,0.14967621283230648
12871,12.0,13.0,6.0,7.0,1.0,2.0,822.0,767.0,0.5964816745814177,0.24610842511220418,0.19247676221843055
12872,-4.0,1.0,4.0,5.0,0.0,1.0,746.0,761.0,0.4087764877332621,0.29677817122243105,0.3295122029563592
12873,-11.0,12.0,2.0,7.0,1.0,1.0,733.0,768.0,0.26415772365627516,0.28322533647219295,0.4876838017835842
12874,-2.0,-18.0,4.0,2.0,0.0,1.0,721.0,701.0,0.6078609193960844,0.24958151229845016,0.17762443021751756
12875,2.0,6.0,3.0,4.0,2.0,0.0,808.0,742.0,0.6186531780268514,0.24141005640233412,0.1750036274828668
12876,12.0,7.0,6.0,5.0,2.0,0.0,814.0,742.0,0.6826893651471997,0.20820111522708232,0.1441763815377703
12877,-5.0,2.0,2.0,5.0,1.0,1.0,745.0,746.0,0.45560585873733983,0.2955649363302749,0.28389606684443763
12878,-3.0,-15.0,3.0,2.0,2.0,0.0,780.0,726.0,0.6344531307158165,0.23740431320704602,0.1632094179891897
12879,8.0,-9.0,6.0,4.0,1.0,2.0,773.0,768.0,0.5731342972960801,0.2585999902294966,0.20333257438647562
12881,3.0,18.0,5.0,6.0,0.0,2.0,741.0,812.0,0.24590396061791076,0.285121109337643,0.5040417919564986
12882,12.0,-16.0,7.0,2.0,2.0,1.0,774.0,705.0,0.7079732398684384,0.18962070561088556,0.13747291643272835
12884,-6.0,2.0,2.0,5.0,1.0,2.0,742.0,831.0,0.20292975671008304,0.2575188228319513,0.5746182823700179
12885,8.0,-3.0,6.0,2.0,2.0,0.0,773.0,743.0,0.6311069673275831,0.24160924966229297,0.16235064492217618
12888,15.0,0.0,7.0,5.0,3.0,0.0,796.0,704.0,0.6921499162379864,0.20291109403897548,0.14000585163509044
12889,-3.0,4.0,4.0,4.0,1.0,2.0,777.0,756.0,0.4544160411520929,0.2934856068342211,0.28716521392573835
12890,10.0,-4.0,5.0,3.0,0.0,1.0,792.0,736.0,0.6848228630599275,0.20384275192225926,0.1464012469298655
12891,1.0,-13.0,5.0,2.0,1.0,0.0,721.0,723.0,0.5795983658127668,0.2607662539301958,0.19470224216908968
12892,-18.0,2.0,2.0,4.0,0.0,3.0,705.0,752.0,0.3031966004438064,0.2907188750734155,0.4411513863948303
12893,2.0,10.0,5.0,7.0,2.0,0.0,834.0,779.0,0.5745730024017902,0.2551583739326139,0.205335485577648
12896,1.0,-13.0,2.0,3.0,1.0,2.0,737.0,769.0,0.44377749648904247,0.29457271581122185,0.2967166496117879
12897,6.0,3.0,4.0,6.0,3.0,0.0,798.0,725.0,0.6529844301715093,0.22560828762769863,0.15647414411284427
12898,-5.0,3.0,3.0,3.0,1.0,0.0,730.0,733.0,0.4892914501245099,0.28968952529515135,0.25608588649239106
12899,-1.0,3.0,3.0,5.0,2.0,0.0,736.0,745.0,0.37969151440575055,0.3040093469791304,0.35136600052717126
12900,1.0,-11.0,6.0,3.0,1.0,1.0,773.0,719.0,0.6648409426947779,0.21829801750226485,0.15192790171500964
12901,-16.0,11.0,1.0,6.0,0.0,3.0,728.0,803.0,0.2120284318996942,0.274217677390816,0.5488207526215421
12902,16.0,5.0,7.0,5.0,0.0,0.0,795.0,832.0,0.43244490540164915,0.29799016085981306,0.30463179565059023
12904,0.0,-1.0,3.0,5.0,1.0,2.0,750.0,780.0,0.4156006337796273,0.2970571849671034,0.32240904316532154
12906,2.0,-6.0,3.0,3.0,2.0,1.0,729.0,703.0,0.6309648627610647,0.23632010731028283,0.1677818918407048
12908,-1.0,-17.0,4.0,2.0,2.0,0.0,828.0,722.0,0.7604364805364392,0.1599507790524657,0.1146796023231474
12909,12.0,4.0,6.0,4.0,0.0,1.0,801.0,750.0,0.6296337315934317,0.23385502092211685,0.17157810939650364
12910,10.0,0.0,6.0,3.0,2.0,1.0,773.0,741.0,0.6586213513160983,0.22182097649166824,0.15462453410428584
12911,2.0,-14.0,4.0,1.0,1.0,1.0,746.0,714.0,0.6430936415050554,0.23312664367469912,0.1588465767322977
12912,0.0,-12.0,5.0,1.0,1.0,1.0,724.0,743.0,0.5061016203763666,0.285909410971362,0.24305583056432373
12913,14.0,-1.0,7.0,4.0,3.0,0.0,799.0,756.0,0.7033170620451971,0.19420117989556593,0.13754861997128937
12914,-4.0,8.0,4.0,5.0,0.0,2.0,778.0,803.0,0.3078807045479482,0.29861569744049044,0.4285704599236137
12918,-5.0,13.0,3.0,7.0,1.0,1.0,750.0,773.0,0.3074446424211333,0.2905751982853372,0.4370470212055818
12919,8.0,9.0,5.0,6.0,2.0,1.0,804.0,796.0,0.4481379115801337,0.2949816380923367,0.2919473122395818
12920,6.0,1.0,6.0,5.0,0.0,3.0,725.0,833.0,0.21848874604916696,0.2747319686955503,0.541846147167335
12921,-14.0,3.0,1.0,4.0,0.0,0.0,718.0,729.0,0.24591393614564624,0.28954077983771437,0.49961214592869174
12923,-13.0,-12.0,1.0,3.0,0.0,3.0,740.0,755.0,0.4330631659559646,0.2938946731492521,0.30810902280683555
12925,-11.0,-4.0,2.0,3.0,0.0,2.0,731.0,739.0,0.46298494759023895,0.29513173917465735,0.2769501751471561
12927,-5.0,-10.0,4.0,2.0,0.0,1.0,690.0,694.0,0.40630186829173365,0.3014671752933463,0.32729781832697236
12928,-8.0,-8.0,2.0,3.0,0.0,3.0,752.0,752.0,0.3320326200005475,0.2972661257176538,0.40576811619385084
12929,18.0,18.0,8.0,8.0,0.0,1.0,730.0,749.0,0.423177865448739,0.28928711956296327,0.3226018769003501
12930,5.0,4.0,6.0,4.0,1.0,0.0,767.0,741.0,0.5870558472841167,0.2559147940307101,0.19209622059722556
12931,-20.0,23.0,0.0,9.0,0.0,3.0,706.0,811.0,0.151950400720442,0.22221560525098244,0.660900855940628
12934,-2.0,10.0,4.0,5.0,2.0,1.0,823.0,799.0,0.508762730254223,0.2818727723932591,0.2444313592645701
12935,6.0,-1.0,5.0,2.0,2.0,1.0,805.0,741.0,0.6763859354175882,0.2131047126374269,0.14557621385703715
12936,11.0,-9.0,6.0,2.0,2.0,1.0,775.0,705.0,0.7138388620572661,0.19067564760145964,0.1305523522533266
12938,-4.0,3.0,5.0,6.0,2.0,0.0,728.0,707.0,0.46927840102582435,0.29638962154698334,0.2693988393392447
12939,1.0,-8.0,5.0,2.0,1.0,1.0,774.0,734.0,0.5223546309728478,0.28219043897801177,0.23052179196119274
12940,27.0,-9.0,9.0,2.0,3.0,0.0,820.0,721.0,0.7636429120066905,0.15804659456528877,0.11337735534007301
12941,2.0,-19.0,4.0,2.0,3.0,0.0,737.0,716.0,0.5849347636177326,0.25431797808356105,0.19581412021075859
12943,2.0,1.0,6.0,5.0,1.0,0.0,776.0,774.0,0.5406571861602268,0.2680042473587788,0.22640542839304673
12948,3.0,-20.0,4.0,2.0,2.0,0.0,808.0,721.0,0.7174489643189406,0.18457188248625775,0.133046015106854
12949,-1.0,2.0,5.0,4.0,2.0,0.0,816.0,747.0,0.6396211258282265,0.22995889418356158,0.16548684190026414
12950,31.0,-14.0,10.0,2.0,1.0,1.0,820.0,762.0,0.7169224278528554,0.18479895712736621,0.13334547693183077
12951,-13.0,-9.0,2.0,2.0,2.0,0.0,766.0,722.0,0.5695735902023105,0.25890668099165787,0.206586590718084
12953,3.0,-13.0,5.0,1.0,2.0,1.0,772.0,707.0,0.6536065926249728,0.22241757292450998,0.15904269636256954
12954,-20.0,-4.0,2.0,2.0,0.0,2.0,718.0,732.0,0.4044107525297675,0.29736979406841807,0.3332863153138667
12958,3.0,-1.0,4.0,5.0,1.0,2.0,732.0,714.0,0.5156520907084907,0.2849887499676952,0.23442602123586642
12959,11.0,2.0,6.0,4.0,0.0,3.0,759.0,784.0,0.43027038204451706,0.2978827128964134,0.3069137669711218
12960,-16.0,1.0,1.0,3.0,2.0,0.0,764.0,745.0,0.4550651008386019,0.2960661063661508,0.2839356547072995
12961,-1.0,7.0,4.0,6.0,2.0,1.0,740.0,774.0,0.4166722791674472,0.29522096883501997,0.3231736139095852
12962,4.0,4.0,4.0,4.0,0.0,2.0,737.0,797.0,0.3232277111304154,0.2977265518217407,0.41411259895989627
12963,-11.0,-14.0,1.0,1.0,1.0,0.0,726.0,709.0,0.4697157551117252,0.28918465699782925,0.2761664498024977
12964,-1.0,-5.0,5.0,3.0,1.0,1.0,727.0,741.0,0.4411017124881075,0.29655558238317814,0.2974095670407667
12965,12.0,-9.0,7.0,4.0,1.0,0.0,770.0,735.0,0.6290238636762767,0.23700447045969647,0.16903852777607903
12966,2.0,-5.0,6.0,2.0,1.0,1.0,822.0,723.0,0.6987177872324638,0.19757550217611045,0.138773572503478
12969,2.0,1.0,3.0,5.0,2.0,1.0,746.0,723.0,0.4306634645936698,0.32508369030160594,0.34945343084088126
12974,4.0,-12.0,4.0,1.0,1.0,1.0,796.0,760.0,0.7012168135501305,0.19308828301282174,0.14076176534910004
12976,19.0,-12.0,8.0,2.0,3.0,0.0,812.0,730.0,0.6892923576214401,0.2032999440484588,0.14247456024215338
12977,-15.0,-6.0,2.0,2.0,0.0,2.0,700.0,751.0,0.4330106068807029,0.2943628992937295,0.3076933557376199
12978,14.0,-18.0,7.0,0.0,3.0,0.0,805.0,706.0,0.7095034608766623,0.1921065400063282,0.13345686102906176
12979,0.0,13.0,4.0,7.0,0.0,2.0,740.0,729.0,0.4278166739489434,0.29335988060255264,0.3138903073605564
12980,-5.0,3.0,3.0,4.0,0.0,1.0,733.0,739.0,0.4704711236979072,0.28817958058903054,0.27641615762511446
12981,14.0,-9.0,7.0,1.0,2.0,0.0,746.0,751.0,0.5314467277698601,0.27512913658901594,0.22849099755317623
12984,2.0,-2.0,5.0,4.0,2.0,0.0,803.0,682.0,0.7228195100029273,0.1843879480311867,0.12785940387793834
12985,1.0,15.0,4.0,7.0,0.0,1.0,752.0,811.0,0.22025312697771465,0.2786131674924588,0.5362005674418789
12986,-15.0,-1.0,0.0,4.0,0.0,1.0,709.0,742.0,0.38218287886790087,0.298467258086579,0.3544167249575724
12988,9.0,-10.0,6.0,2.0,2.0,0.0,771.0,761.0,0.5799332770465779,0.2574930543221963,0.19764053054327807
12990,-9.0,-4.0,1.0,3.0,0.0,3.0,763.0,758.0,0.42884407669212843,0.28789607255578786,0.318326712664136
12992,-21.0,6.0,0.0,5.0,0.0,2.0,726.0,824.0,0.13749908002064826,0.21204625935138396,0.6855215225400201
12995,-6.0,-7.0,3.0,3.0,1.0,0.0,757.0,684.0,0.6467693836253863,0.22740474872982555,0.1608927295568404
12997,-14.0,2.0,2.0,5.0,1.0,2.0,759.0,752.0,0.4565386388709053,0.2903537717741897,0.28817445126695734
12998,14.0,-13.0,6.0,1.0,0.0,0.0,754.0,710.0,0.6415944530454023,0.23034374251059875,0.163128666356051
12999,8.0,22.0,5.0,9.0,0.0,1.0,829.0,830.0,0.41615384356270446,0.2990427546461532,0.3198702637031946
13001,12.0,-7.0,6.0,3.0,3.0,0.0,808.0,746.0,0.6507912609038224,0.22608797939080624,0.15818762161742356
13002,-2.0,5.0,4.0,5.0,0.0,2.0,740.0,749.0,0.4737645294616348,0.2861869069348366,0.27511542551558094
13003,8.0,-2.0,5.0,5.0,2.0,0.0,831.0,752.0,0.7008099230607807,0.19759154816964627,0.1366653906816254
13004,-11.0,-19.0,2.0,0.0,1.0,0.0,744.0,724.0,0.5649537626438199,0.2596597530941933,0.21045334617403916
13005,0.0,3.0,3.0,4.0,1.0,2.0,764.0,751.0,0.5097281334391878,0.278904835872659,0.2464338926002053
13006,-8.0,-1.0,2.0,4.0,1.0,2.0,732.0,744.0,0.3677013546777856,0.30324863471673463,0.364116872517532
13007,19.0,15.0,8.0,7.0,2.0,0.0,838.0,811.0,0.5086423355816361,0.28112906072828064,0.2452954656021355
13008,13.0,21.0,7.0,7.0,3.0,0.0,774.0,749.0,0.5212615473276154,0.27617875287393057,0.2376265617105064
13009,-5.0,-3.0,4.0,4.0,1.0,1.0,707.0,751.0,0.4449394908293545,0.2910320345659676,0.29909533651673015
13012,6.0,-16.0,4.0,1.0,1.0,0.0,747.0,711.0,0.5870457461449844,0.25438477296850176,0.19363634279856615
13013,2.0,-1.0,4.0,5.0,2.0,0.0,738.0,704.0,0.4588290343857982,0.28901874696918645,0.28721908055706763
13014,15.0,-12.0,7.0,2.0,2.0,0.0,809.0,696.0,0.7460204622300348,0.1717203452155348,0.11732605446648267
13015,-4.0,0.0,4.0,3.0,0.0,2.0,751.0,764.0,0.4489206428704885,0.2875487752692839,0.2985974437722799
13016,-11.0,-7.0,4.0,3.0,2.0,1.0,749.0,732.0,0.47022986457283744,0.28913654654605614,0.2757004507931587
13017,-5.0,17.0,3.0,7.0,0.0,2.0,754.0,838.0,0.2547641838505957,0.28189491783792564,0.4984077602235308
