,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_home,games_against_away,home_team_overall_rating,away_team_overall_rating,odds_home,odds_draw,odds_away
8353,0.0,-2.0,4.0,4.0,2.0,1.0,820.0,816.0,0.39577900451766973,0.28481177184400386,0.31940922363832647
8360,-5.0,1.0,2.0,3.0,1.0,1.0,808.0,795.0,0.36809305932602915,0.28989598433692115,0.34201095633704964
8362,-11.0,-10.0,2.0,1.0,0.0,0.0,806.0,756.0,0.5954630051953301,0.2327429570099143,0.17179403779475566
8363,-1.0,-3.0,4.0,3.0,1.0,0.0,820.0,768.0,0.5009426438282116,0.2704717183468011,0.22858563782498736
8368,3.0,-8.0,3.0,2.0,1.0,2.0,807.0,819.0,0.4302489940537466,0.2867316773352847,0.28301932861096857
8369,-2.0,2.0,3.0,3.0,2.0,1.0,841.0,813.0,0.4483479398935393,0.28697422745270773,0.26467783265375294
8375,2.0,-10.0,4.0,2.0,2.0,1.0,815.0,822.0,0.4046375887675592,0.2869456740499518,0.308416737182489
8376,4.0,0.0,4.0,3.0,1.0,2.0,855.0,824.0,0.5969327973284082,0.2290146415490196,0.1740525611225723
8384,2.0,2.0,5.0,3.0,2.0,1.0,831.0,863.0,0.3982582465704082,0.2851848438297756,0.3165569095998162
8386,-7.0,-5.0,2.0,2.0,0.0,1.0,777.0,804.0,0.34029607440091864,0.28562847436855154,0.3740754512305298
8388,-2.0,-1.0,2.0,3.0,1.0,2.0,830.0,803.0,0.43490810555337633,0.2840993748407673,0.2809925196058563
8394,2.0,2.0,5.0,1.0,0.0,0.0,827.0,763.0,0.5493468439992578,0.2569051926430207,0.19374796335772154
8397,-4.0,-3.0,3.0,4.0,2.0,0.0,782.0,847.0,0.34720074202394624,0.2833627840634687,0.369436473912585
8417,-3.0,-6.0,1.0,2.0,2.0,1.0,802.0,794.0,0.4425437370969151,0.27720852571977217,0.28024773718331275
8418,19.0,28.0,8.0,10.0,2.0,0.0,878.0,874.0,0.3068280123142912,0.28595408149946655,0.4072179061862422
8421,-12.0,3.0,4.0,3.0,0.0,1.0,826.0,823.0,0.4119649332677212,0.2767183117651606,0.3113167549671183
8422,-13.0,-4.0,0.0,3.0,2.0,0.0,805.0,799.0,0.44905788672831604,0.26665083246249593,0.284291280809188
8423,-3.0,-3.0,3.0,1.0,0.0,1.0,825.0,794.0,0.39054305811166434,0.2851244909469948,0.32433245094134083
8427,5.0,16.0,3.0,7.0,1.0,2.0,833.0,892.0,0.241610073821167,0.26458703650016,0.4938028896786729
8435,-12.0,-1.0,0.0,3.0,0.0,1.0,806.0,810.0,0.42368423539512773,0.2727201392644215,0.30359562534045076
8439,-1.0,5.0,3.0,3.0,2.0,0.0,816.0,834.0,0.46385408449915316,0.2677965114364939,0.2683494040643529
8442,-3.0,-5.0,4.0,1.0,1.0,2.0,834.0,789.0,0.45500073889612497,0.2678390324253749,0.2771602286785001
8446,3.0,3.0,5.0,3.0,1.0,1.0,840.0,827.0,0.4569579705766012,0.27572705758765825,0.26731497183574054
8447,-4.0,-4.0,3.0,1.0,0.0,0.0,846.0,771.0,0.5031115533907539,0.26937376518712547,0.22751468142212067
8448,-10.0,1.0,1.0,4.0,1.0,1.0,831.0,831.0,0.4651314744063691,0.275151276002064,0.2597172495915669
8453,2.0,2.0,1.0,4.0,0.0,0.0,763.0,800.0,0.42713909509940945,0.2849601541884752,0.2879007507121152
8456,4.0,-7.0,3.0,2.0,1.0,0.0,837.0,829.0,0.48116731158255305,0.2750086921451575,0.24382399627228946
8462,-1.0,16.0,4.0,8.0,2.0,1.0,806.0,886.0,0.23796297596106833,0.2669142680595306,0.49512275597940103
8468,-2.0,-8.0,3.0,2.0,1.0,0.0,801.0,774.0,0.5164442271497588,0.2655624975809666,0.2179932752692746
8471,4.0,6.0,2.0,5.0,0.0,0.0,763.0,862.0,0.22927010528469793,0.2851055339425983,0.48562436077270377
8475,-5.0,7.0,3.0,6.0,0.0,2.0,821.0,838.0,0.37228419437949084,0.278424513371817,0.3492912922486922
8476,4.0,18.0,4.0,7.0,1.0,2.0,828.0,899.0,0.2070548149717398,0.25612973802628775,0.5368154470019725
8482,7.0,-4.0,6.0,3.0,2.0,1.0,844.0,801.0,0.5458628683098035,0.2553507649520338,0.1987863667381629
8485,-9.0,-5.0,3.0,2.0,1.0,0.0,807.0,768.0,0.45569386800322886,0.2811157589659639,0.2631903730308073
8486,-8.0,-9.0,2.0,1.0,0.0,0.0,809.0,783.0,0.49294564161428706,0.2766773981437727,0.23037696024194024
8497,-9.0,-2.0,1.0,3.0,0.0,0.0,783.0,826.0,0.351911695216959,0.28535501477649383,0.3627332900065473
8501,-3.0,-1.0,4.0,5.0,1.0,2.0,798.0,794.0,0.44169881769401176,0.32116768513873506,0.3072672209913578
8502,6.0,-7.0,6.0,4.0,2.0,1.0,854.0,815.0,0.5748752615175858,0.27319614254876495,0.2220623197577539
8512,6.0,-7.0,3.0,1.0,2.0,0.0,837.0,797.0,0.5267938223363023,0.2915698026934569,0.25177009879434536
8530,-7.0,-14.0,3.0,2.0,0.0,0.0,812.0,769.0,0.5183295187814069,0.2977835920429587,0.2540206129997391
8538,-13.0,2.0,0.0,6.0,1.0,1.0,808.0,839.0,0.3192503562523594,0.322049758423261,0.42883360914848423
8542,-1.0,4.0,2.0,6.0,1.0,1.0,823.0,844.0,0.3764804518074218,0.3163129785295336,0.3773402934871492
8549,4.0,4.0,6.0,4.0,1.0,0.0,831.0,818.0,0.4855105109239939,0.30242630935416354,0.2821969035459472
8550,-6.0,-9.0,2.0,2.0,0.0,1.0,800.0,809.0,0.4879646641136793,0.298881410327275,0.2832876493831503
8552,-3.0,-4.0,3.0,4.0,0.0,1.0,807.0,784.0,0.45146792587801227,0.31538371583230046,0.30328208211379193
8557,-13.0,-8.0,0.0,3.0,1.0,2.0,806.0,783.0,0.38377575786929297,0.32528422666037454,0.3610737392944371
8565,-8.0,-13.0,2.0,0.0,2.0,0.0,816.0,805.0,0.4658926851828654,0.3099619392713665,0.29427909936987284
8567,-2.0,8.0,2.0,5.0,1.0,2.0,778.0,852.0,0.26917067355925967,0.2928541433394444,0.5081089069254006
8568,-7.0,15.0,3.0,8.0,0.0,3.0,787.0,834.0,0.3643056096695022,0.32135571654562317,0.38447239760897933
8572,12.0,8.0,7.0,6.0,1.0,1.0,834.0,843.0,0.43332717099655194,0.3211264592262485,0.31568009360130433
8574,-13.0,10.0,0.0,6.0,2.0,1.0,803.0,828.0,0.31863226594620847,0.31262615977746266,0.43887529810043346
8578,-7.0,-1.0,1.0,4.0,1.0,1.0,822.0,794.0,0.4082178985719419,0.31961225987375447,0.3423035653784082
8580,2.0,-1.0,4.0,4.0,3.0,0.0,895.0,801.0,0.6251337879135866,0.24727096525554434,0.1977289706549737
8584,-12.0,-7.0,2.0,3.0,1.0,0.0,807.0,754.0,0.48922598491941843,0.3072390127161532,0.273668726188533
8603,-2.0,-6.0,4.0,3.0,3.0,0.0,778.0,791.0,0.4061566948579345,0.31978899651062687,0.3441880324555432
8613,-7.0,-2.0,4.0,3.0,1.0,1.0,800.0,805.0,0.36876487703914085,0.31789957069187824,0.38346927609308556
8619,-15.0,3.0,2.0,5.0,1.0,1.0,804.0,830.0,0.3095663349373889,0.3142043637974991,0.44636302508921666
8625,13.0,3.0,7.0,6.0,2.0,0.0,835.0,800.0,0.506720361874742,0.29968733179149576,0.26372603015786683
8626,1.0,-1.0,4.0,3.0,1.0,1.0,830.0,800.0,0.4698297343116284,0.3069263870418836,0.2933776024705925
8633,-8.0,-16.0,3.0,1.0,2.0,0.0,824.0,802.0,0.5078241613078004,0.2997349772203514,0.26257458529595273
8638,0.0,8.0,3.0,5.0,0.0,2.0,815.0,849.0,0.37129757989083245,0.31748105642136226,0.38135508751191
8639,12.0,-7.0,6.0,3.0,0.0,3.0,800.0,818.0,0.499326900556472,0.30316728874214977,0.26763953452548306
8640,-10.0,-1.0,2.0,3.0,0.0,1.0,768.0,832.0,0.2993980947317251,0.30665496037686213,0.4640806687155175
8641,-7.0,-15.0,3.0,1.0,0.0,2.0,823.0,831.0,0.4397527498138386,0.31472115850345095,0.3156598155068151
8642,3.0,-11.0,5.0,3.0,0.0,1.0,806.0,796.0,0.5281247326396498,0.2961810592184899,0.24582793196596492
8643,7.0,6.0,6.0,4.0,1.0,1.0,839.0,803.0,0.49373960699500935,0.2937754587208614,0.28261865810823383
8645,-14.0,-9.0,1.0,2.0,1.0,0.0,830.0,766.0,0.5188389016838488,0.2974956832800923,0.2537991388601634
8646,-5.0,-1.0,3.0,4.0,1.0,2.0,811.0,846.0,0.3394599763815561,0.3191903699569757,0.4114833774855729
8650,2.0,4.0,5.0,5.0,0.0,2.0,797.0,801.0,0.42940507178811754,0.32154554172306293,0.3191831103129242
8651,-13.0,-6.0,1.0,4.0,0.0,2.0,810.0,825.0,0.3963956372803251,0.31783261862866546,0.3559054679151141
8653,36.0,-4.0,10.0,3.0,1.0,1.0,909.0,853.0,0.6928315780913747,0.21099194315795367,0.16631020257477624
8654,-10.0,-11.0,3.0,1.0,1.0,0.0,812.0,828.0,0.39768865413779164,0.31834853423017717,0.3540965354561358
8657,-13.0,1.0,1.0,4.0,1.0,1.0,820.0,787.0,0.42566246205777636,0.31739655791576527,0.327074703850563
8658,-7.0,-1.0,2.0,5.0,1.0,0.0,771.0,847.0,0.2920380443813658,0.31130609405791015,0.4667895853848286
8661,10.0,-5.0,7.0,2.0,1.0,0.0,818.0,768.0,0.5917023581179247,0.2635167690940758,0.21491459661210416
8662,-5.0,-1.0,1.0,4.0,1.0,1.0,840.0,816.0,0.4555412886470115,0.31594137680074297,0.29865105837635014
8663,-6.0,-1.0,2.0,3.0,3.0,0.0,865.0,815.0,0.5003982370500917,0.2935878132609172,0.27614767351309577
8664,-13.0,-11.0,0.0,2.0,1.0,1.0,829.0,820.0,0.4450205050658478,0.3092658810656312,0.31584733769262574
8665,-2.0,8.0,3.0,5.0,0.0,2.0,809.0,864.0,0.259471707444449,0.2872954651045384,0.5233665512751171
8666,-4.0,9.0,4.0,5.0,1.0,0.0,852.0,797.0,0.44283248546779125,0.31531736760256435,0.31198387075374895
8667,0.0,-6.0,4.0,4.0,0.0,1.0,802.0,815.0,0.3996132052201865,0.32128404707299774,0.3492364715309203
8668,-6.0,-3.0,3.0,3.0,1.0,1.0,797.0,810.0,0.4193280222168988,0.31861757677700775,0.3321881248301981
8669,6.0,30.0,6.0,10.0,0.0,3.0,808.0,941.0,0.1889544445264379,0.2340594984420043,0.6471197808556625
8670,11.0,10.0,6.0,7.0,1.0,2.0,889.0,818.0,0.5660690401338787,0.30209273931109026,0.2721056682032403
8671,-4.0,-6.0,3.0,3.0,0.0,2.0,810.0,847.0,0.3589426561670167,0.3461382292086353,0.43518656227255714
8672,-3.0,-10.0,4.0,1.0,0.0,1.0,792.0,832.0,0.36749187524836724,0.32055001710169995,0.3820918314740376
8673,0.0,-5.0,4.0,3.0,2.0,1.0,815.0,812.0,0.4671384723117444,0.30257891432001205,0.30041633719234817
8674,6.0,-6.0,4.0,2.0,0.0,3.0,797.0,849.0,0.3929211013246684,0.32046339180029726,0.35674923069913883
8675,-10.0,-2.0,2.0,4.0,1.0,1.0,823.0,795.0,0.44094039566890597,0.31449850702399046,0.31469482113120817
8676,-4.0,4.0,2.0,6.0,0.0,1.0,764.0,796.0,0.3210433196013037,0.32122639380168067,0.4278640104211203
8677,-4.0,-2.0,4.0,2.0,0.0,3.0,815.0,840.0,0.3727567379026692,0.32258736668213717,0.3747896192392983
8678,-5.0,30.0,3.0,10.0,0.0,3.0,795.0,930.0,0.18124670021506176,0.22701532991079204,0.6618716936982507
8679,30.0,3.0,10.0,5.0,3.0,0.0,890.0,816.0,0.6917137089154165,0.2062056381170664,0.17221437679162171
8680,10.0,-8.0,7.0,2.0,3.0,0.0,811.0,793.0,0.4915437881984965,0.3072187669252462,0.27137116870036204
8681,-3.0,-9.0,2.0,2.0,1.0,1.0,847.0,820.0,0.5028186716824135,0.3016411381742047,0.2656739139674865
8682,-3.0,-3.0,3.0,2.0,0.0,1.0,849.0,759.0,0.6054418069325085,0.2539153129836486,0.21077660390794745
8683,-11.0,12.0,1.0,6.0,0.0,2.0,827.0,863.0,0.26811680917091263,0.29206121153068737,0.5099557031225047
8684,-6.0,-7.0,3.0,2.0,1.0,2.0,817.0,814.0,0.47601837979569694,0.3060886080023213,0.28802673602608636
8685,-4.0,-3.0,4.0,5.0,1.0,1.0,843.0,818.0,0.4839387974832892,0.3023406901291395,0.28385423621167594
8686,-3.0,-1.0,3.0,5.0,2.0,0.0,792.0,793.0,0.43374422174490956,0.32084798329946607,0.315541518779729
8687,1.0,4.0,5.0,4.0,1.0,1.0,807.0,806.0,0.40319997268193175,0.3225424859317415,0.34439126521043145
8688,13.0,-1.0,7.0,5.0,0.0,2.0,889.0,842.0,0.5682795909699425,0.26959280280301084,0.23226133005115135
8689,-11.0,-3.0,1.0,3.0,2.0,1.0,825.0,792.0,0.4813226169650182,0.3019095409685167,0.2869015658905698
8690,-6.0,9.0,3.0,7.0,0.0,3.0,814.0,820.0,0.3056108666141416,0.3104968811624585,0.45402597604750455
8691,-6.0,1.0,4.0,3.0,2.0,1.0,794.0,837.0,0.32306580599625523,0.3202393709588226,0.4268285468690268
8692,1.0,29.0,4.0,9.0,0.0,3.0,791.0,844.0,0.20922243391193152,0.2625894497118397,0.5983218402003334
8693,-8.0,-2.0,2.0,3.0,0.0,3.0,820.0,838.0,0.3206688184611618,0.31441769964570704,0.4350472057172358
8694,-3.0,-9.0,2.0,2.0,0.0,0.0,765.0,818.0,0.3828935708770027,0.32351759440325295,0.36372255854384894
8695,-5.0,3.0,4.0,5.0,0.0,2.0,817.0,807.0,0.3953394504055498,0.32044776641317724,0.35434650700537756
8696,-9.0,7.0,2.0,5.0,2.0,0.0,812.0,818.0,0.39869954768604954,0.30802094219382925,0.3634132339442259
8697,15.0,-5.0,7.0,2.0,3.0,0.0,893.0,810.0,0.6645540817577401,0.22853542174476046,0.17704422032160402
8698,25.0,-5.0,9.0,3.0,2.0,0.0,926.0,781.0,0.7224455117767496,0.19379075380985233,0.15389745823750262
8699,17.0,-3.0,8.0,4.0,0.0,1.0,850.0,831.0,0.5251710879366759,0.29331956649212315,0.25164306939530556
8700,-4.0,4.0,4.0,5.0,0.0,2.0,816.0,827.0,0.3748880455359368,0.3129762918762046,0.3822693864119632
8701,-2.0,2.0,4.0,5.0,1.0,1.0,808.0,805.0,0.49370198704784657,0.30197544332592613,0.274456293450332
8702,-4.0,7.0,2.0,3.0,1.0,0.0,795.0,849.0,0.37248460559534624,0.317776686314213,0.37987243191454534
8703,-8.0,-4.0,3.0,3.0,1.0,2.0,781.0,821.0,0.40312537948928034,0.3196243353791009,0.34738400895572336
8704,-2.0,-5.0,0.0,3.0,0.0,0.0,769.0,817.0,0.36484689711153145,0.32102890612616974,0.3842579205864034
8705,0.0,-11.0,3.0,3.0,0.0,2.0,796.0,817.0,0.4744634913305913,0.3053528765499836,0.2903173559435298
8706,23.0,13.0,8.0,7.0,1.0,0.0,935.0,873.0,0.5488139117295211,0.2782762169277084,0.2430435951668751
8707,8.0,2.0,6.0,5.0,0.0,1.0,820.0,819.0,0.5234118877195931,0.29364945767358563,0.25307237843092595
8708,5.0,-8.0,4.0,2.0,1.0,2.0,838.0,815.0,0.472912158264442,0.3063690032313516,0.290852562328311
8709,-4.0,-7.0,2.0,2.0,1.0,0.0,840.0,803.0,0.5287939335399403,0.2951650697434987,0.2461747205406656
8710,-14.0,-4.0,1.0,3.0,1.0,2.0,817.0,818.0,0.3989086972634531,0.3167047599757125,0.3545202665849391
8711,-1.0,-10.0,5.0,3.0,0.0,1.0,842.0,797.0,0.5372373497552553,0.2874060536618733,0.2454903204069762
8712,4.0,0.0,4.0,4.0,0.0,2.0,814.0,795.0,0.4014802139281162,0.312024281306467,0.3566292285895214
8713,-3.0,1.0,3.0,3.0,1.0,0.0,794.0,765.0,0.4463872458202592,0.3172922543948026,0.30645422360904284
8714,-1.0,-4.0,4.0,3.0,1.0,1.0,802.0,817.0,0.4931254964150912,0.3035490236590487,0.2734592037499648
8715,12.0,5.0,7.0,5.0,3.0,0.0,867.0,799.0,0.6093489544898866,0.2520592690581006,0.20872550027611741
8716,-5.0,8.0,2.0,6.0,2.0,1.0,820.0,815.0,0.36535450342741405,0.3148090855604968,0.3899701348361938
8717,-3.0,6.0,3.0,5.0,1.0,0.0,810.0,805.0,0.35211677394641444,0.3107037606666515,0.40731318921103865
8718,-11.0,-4.0,3.0,2.0,0.0,3.0,793.0,841.0,0.2933736751347161,0.3069684812344057,0.46979156745498296
8719,-1.0,6.0,4.0,4.0,1.0,1.0,794.0,844.0,0.33870458534431347,0.31898372859147067,0.41244540988832046
8720,-5.0,-11.0,3.0,1.0,1.0,0.0,803.0,797.0,0.47235901466268954,0.31216428097379795,0.2856104281876172
8721,-2.0,-1.0,3.0,5.0,0.0,0.0,807.0,842.0,0.3509802448116767,0.3158557622713783,0.4032977167410496
8722,2.0,18.0,3.0,7.0,0.0,1.0,757.0,893.0,0.21676491796616276,0.2673081754885788,0.586060630369363
8723,-3.0,-11.0,4.0,2.0,1.0,1.0,821.0,816.0,0.4535484290404276,0.31410434022436495,0.3024809545593121
8724,16.0,-1.0,7.0,4.0,3.0,0.0,914.0,809.0,0.6643535039166835,0.22258221613050422,0.18319800377691692
8725,5.0,4.0,5.0,4.0,1.0,1.0,814.0,842.0,0.462085708031536,0.3072440726959765,0.30080394309659225
8726,0.0,10.0,3.0,7.0,1.0,2.0,841.0,886.0,0.34399564481702505,0.3151149024334991,0.41102317657358034
8727,-8.0,0.0,3.0,3.0,1.0,1.0,819.0,820.0,0.3686659460840972,0.3166239381882618,0.38484383955174567
8728,0.0,5.0,5.0,5.0,2.0,1.0,833.0,794.0,0.5806368212800712,0.26578628080071187,0.22371062174332143
8729,1.0,0.0,4.0,4.0,1.0,2.0,811.0,820.0,0.46882581634906295,0.30157566430070304,0.29973224317433866
8730,1.0,-15.0,4.0,2.0,1.0,1.0,800.0,796.0,0.5268974698220426,0.29340003043845275,0.2498362235636092
8731,-4.0,-2.0,3.0,3.0,2.0,1.0,803.0,808.0,0.47662784230874256,0.306935900108812,0.28656998140655005
8732,-10.0,-2.0,1.0,2.0,1.0,0.0,804.0,769.0,0.457930662550038,0.3123055563509407,0.2998975049231259
8733,13.0,1.0,7.0,4.0,1.0,1.0,896.0,811.0,0.6070272074352098,0.24630278890316654,0.21680372748572835
8734,5.0,3.0,5.0,5.0,2.0,0.0,842.0,804.0,0.4774576277173364,0.3024593674726729,0.2902167286340954
8735,1.0,-2.0,3.0,4.0,0.0,3.0,820.0,851.0,0.36409964705421255,0.3094039782345505,0.3966300985353414
8736,-4.0,-9.0,4.0,1.0,1.0,2.0,811.0,809.0,0.3733349057987354,0.3161274833974323,0.3806713346279369
8737,-18.0,-4.0,1.0,3.0,0.0,1.0,807.0,813.0,0.4513185518763799,0.3071043052009232,0.3117108667468015
8738,7.0,4.0,5.0,5.0,1.0,2.0,797.0,827.0,0.30599874380593006,0.30709271521780945,0.45704226480036514
8739,-7.0,15.0,2.0,7.0,0.0,3.0,823.0,938.0,0.21948068774852617,0.25741042003625036,0.593242616039328
8740,-3.0,-4.0,2.0,3.0,0.0,1.0,772.0,798.0,0.3654296312531697,0.3136230873202699,0.391081005250665
8741,0.0,2.0,4.0,3.0,2.0,1.0,797.0,838.0,0.27750723015690204,0.2910666073740472,0.5015598862931554
8742,14.0,1.0,7.0,3.0,3.0,0.0,920.0,824.0,0.6749298162345096,0.2145265842311254,0.18067732335846967
8743,10.0,-17.0,6.0,1.0,1.0,1.0,815.0,772.0,0.63778424110301,0.23641139781970008,0.19593808490139458
8744,5.0,-3.0,4.0,4.0,2.0,1.0,838.0,809.0,0.6507152858851772,0.22799566484838607,0.19142277309054126
8745,-2.0,5.0,4.0,5.0,0.0,3.0,818.0,780.0,0.4610515111768133,0.3037866634602353,0.30529554918705604
8746,3.0,7.0,5.0,6.0,1.0,1.0,859.0,844.0,0.48201709600042475,0.2911903896549336,0.29692623816874625
8747,-4.0,-4.0,3.0,2.0,0.0,1.0,816.0,769.0,0.5133431053202695,0.27752188546359574,0.27926873304023936
8748,0.0,-9.0,4.0,2.0,1.0,2.0,803.0,826.0,0.49148942397415896,0.2862870767195152,0.29235722313043044
8749,-3.0,-3.0,4.0,3.0,1.0,1.0,805.0,815.0,0.5553767806718805,0.27479289827707093,0.23996404487515322
8750,-11.0,11.0,1.0,7.0,2.0,1.0,785.0,887.0,0.24473741713975636,0.2706407514734849,0.5547555552108634
8751,0.0,20.0,4.0,9.0,0.0,2.0,781.0,895.0,0.18567243939438283,0.23985963965711346,0.6446016447726082
8752,0.0,16.0,4.0,8.0,1.0,1.0,851.0,841.0,0.3312944383338314,0.3156852398157171,0.4231540456745561
8753,-3.0,-6.0,4.0,2.0,0.0,1.0,831.0,810.0,0.49684500586663105,0.30242854854584733,0.2708601694116263
8754,-4.0,1.0,3.0,4.0,2.0,1.0,811.0,796.0,0.40380702232064103,0.3158218160921026,0.35050488541136104
8755,-5.0,-2.0,4.0,3.0,0.0,1.0,807.0,793.0,0.39231101967552473,0.31844601037507114,0.35937669377350884
8756,5.0,-1.0,3.0,3.0,1.0,2.0,842.0,796.0,0.46466672606244686,0.30656083323274325,0.2989061645289146
8757,-7.0,-5.0,3.0,4.0,1.0,0.0,783.0,781.0,0.39704967621436704,0.32273516910805133,0.3503488785016863
8758,-5.0,-4.0,3.0,0.0,0.0,0.0,822.0,767.0,0.4983137882461913,0.30205059710881504,0.26976933846909834
8759,-4.0,15.0,3.0,7.0,0.0,2.0,806.0,895.0,0.23122150182855022,0.273885317267884,0.5650269047276704
8760,14.0,0.0,7.0,4.0,1.0,2.0,894.0,814.0,0.6500869490290919,0.23376571096498955,0.1862810638300231
8761,19.0,-2.0,8.0,5.0,3.0,0.0,913.0,806.0,0.7120103957643394,0.1989518697965271,0.15917145826323803
8762,14.0,7.0,8.0,4.0,0.0,2.0,849.0,848.0,0.4978665639211802,0.29894545471212697,0.27332170519079746
8763,-7.0,-4.0,2.0,3.0,0.0,1.0,805.0,820.0,0.3931674798366319,0.32154767805306933,0.3554185659344034
8764,-6.0,-1.0,3.0,4.0,1.0,1.0,790.0,831.0,0.37786244029367744,0.31475429405285044,0.3775169894775767
8765,-4.0,0.0,3.0,4.0,0.0,1.0,806.0,856.0,0.3725031912173299,0.3175864432151759,0.38004408939159884
8766,-2.0,-1.0,5.0,3.0,0.0,2.0,783.0,798.0,0.4514561405577827,0.3173383535472465,0.3013392297190756
8767,-8.0,-9.0,0.0,2.0,0.0,0.0,767.0,798.0,0.3656667006819142,0.3267317661942801,0.37773525694791027
8768,0.0,0.0,3.0,4.0,1.0,2.0,800.0,811.0,0.42072867814016,0.31484092346560033,0.33456412221834436
8769,1.0,17.0,5.0,8.0,0.0,3.0,856.0,928.0,0.24072437011312217,0.2801415755319986,0.5492677781789839
